Stock,Earnings Yield,Return on Capital,Market Cap
CYIENTDLM.NS,0.009701967851812623,0.2230150610601018,32856514560
DABUR.NS,0.02591329728755761,0.2628694265342591,800025214976
DALBHARAT.NS,0.04521473489592992,0.09745049073697659,335037956096
DALMIASUG.NS,0.11352174576403118,0.16734630045938814,28838670336
DAMCAPITAL.NS,0.0009569002706508325,0.010697333384787558,14484268032
DAMODARIND.NS,0.04547992047616145,0.062249429179404604,723464960
DANGEE.NS,-0.08280153443973359,-0.18857923816631225,672870784
DATAMATICS.NS,0.03644666713002158,0.1488945191134918,31571685376
DATAPATTNS.NS,0.009092819372148977,0.32652107906107675,91964915712
DAVANGERE.NS,0.04081596211243923,0.0528555621755043,3414890752
DBCORP.NS,0.05313027444026498,0.10434665649780867,39462400000
DBEIL.NS,0.040591471285535904,0.21144756778760262,6289818624
DBL.NS,0.10031584916976855,0.14359162478616821,63398830080
DBOL.NS,0.18960154215627262,0.17016102248743853,4487341568
DBREALTY.NS,0.015280070381911107,0.06100231085418305,88006721536
DBSTOCKBRO.NS,0.024692337976114104,0.059768785444643445,941757440
DCAL.NS,-0.005975545445416426,-0.003674490977004753,30057572352
DCBBANK.NS,0.36205563864464235,0.035474817146234135,35536433152
DCI.NS,0.01314986397594246,0.18675602349636092,3337199872
DCM.NS,-0.04205726958116998,-0.769503514665863,1784213248
DCMFINSERV.NS,0.12719168159980493,0.019081287860630583,127689168
DCMNVL.NS,0.10203666413537286,0.2179446371187609,2976478208
DCMSHRIRAM.NS,0.059813950976498574,0.16535508235432037,158565957632
DCMSRIND.NS,0.0712301756138005,0.17242307521289812,14340936704
DCW.NS,0.046137637497651415,0.09465059847179233,21624963072
DCXINDIA.NS,0.018042384118753217,0.9355245195841646,24184127488
DDEVPLSTIK.NS,-1.3683500673215722e-06,-0.546875,25578321920
DECCANCE.NS,0.18350514866961704,0.2408594826872756,10437545984
DEEDEV.NS,0.017815355580790358,0.06175385527654033,15901086720
DEEPAKFERT.NS,0.04599858639270731,0.14620755100657493,139791908864
DEEPAKNTR.NS,0.04383528034560469,0.37109637424255526,248739889152
DEEPINDS.NS,-0.00025070994050179044,-0.0006291963258712108,27422892032
DELHIVERY.NS,-0.015725879794949417,-0.08988997756962773,200076935168
DELPHIFX.NS,0.00937435774988862,0.008383405001958354,1299182336
DELTACORP.NS,-0.006179413769471984,-0.006488817570955771,21185097728
DELTAMAGNT.NS,-0.04240248709728782,-0.11739420666578469,659025600
DEN.NS,0.1426202086937599,0.06367826880880809,14031223808
DENORA.NS,0.02103561456022018,0.11308843927442558,3789565440
DENTA.NS,0.02110993307867446,0.8842676311030742,7207665152
DEVIT.NS,0.003926168006816778,0.026602593580428584,2324843008
DEVYANI.NS,0.0036184610033522043,0.05289171284356171,169503408128
DGCONTENT.NS,-0.07215462093281823,-0.217940749948208,2228060160
DHAMPURSUG.NS,0.1281958427147184,0.12094867688553344,7701144064
DHANBANK.NS,0.29422282662191596,0.02685477570939965,11204100096
DHANI.NS,0.05749297776097158,0.03625788521261252,31727544320
DHANUKA.NS,0.051299586863338686,0.3363407096394645,55590555648
DHARMAJ.NS,0.043692470897267216,0.39976371858068194,6478064128
DHRUV.NS,0.054466197035249256,0.1917180068162241,1422772736
DHUNINV.NS,-0.0012430906229535961,-0.003643475330255322,8827192320
DIACABS.NS,-0.003626982942846204,0.046805688494310986,46694899712
DIAMINESQ.NS,0.0847519683180066,0.2901995486626855,3047223808
DIAMONDYD.NS,0.006848321526282078,0.022744573406193274,24475146240
DICIND.NS,0.0354281388606703,0.04591784908288173,5789641728
DIFFNKG.NS,0.018088014698626514,0.160075427757067,10033991680
DIGIDRIVE.NS,0.06254502588222548,0.04447996526166138,1073669760
DIGISPICE.NS,0.04206004899326126,0.05213449444333916,3686177024
DIGJAMLMTD.NS,0.07181051947202868,0.09768632602379834,799697280
DIL.NS,0.06804033047589837,0.12337357478202549,328726720
DISHTV.NS,-0.1751950002089123,-0.10296051510918816,10071692288
DIVGIITTS.NS,0.041420960159407334,0.17469939381894067,12924334080
DIVISLAB.NS,0.019380472316383967,0.2759819533183393,1396088242176
DIXON.NS,0.0032174832643332815,0.25034619290381477,756234584064
DJML.NS,0.0059202519376147025,0.27710585607985294,4142620672
DLF.NS,0.010263857452235976,0.03818260107333441,1505458782208
DLINKINDIA.NS,0.03188717337583759,0.16063515427328878,13662232576
DMART.NS,0.005820019116448446,0.12150005577600358,2617996476416
DMCC.NS,0.0543884941063035,0.18649004788908602,6375827456
DNAMEDIA.NS,0.0527363959350898,-0.019939479580494614,539379264
DODLA.NS,0.029687795161718683,0.2547508274888318,66985742336
DOLATALGO.NS,-0.0033462775644800234,-0.03661288913480299,15028639744
DOLLAR.NS,0.05567789546269502,0.2272242273320438,21068859392
DOLPHIN.NS,-0.01047539971190587,-0.3322284020833188,12321417216
DOMS.NS,3.873309289074023e-05,0.002237722113643291,159992709120
DONEAR.NS,0.002118593382251725,0.012486181811204798,5625880064
DPABHUSHAN.NS,0.013534566117510279,0.3826996852683394,32318261248
DPSCLTD.NS,0.039156476335791314,0.02662794442805084,11549149184
DPWIRES.NS,0.10605741406568124,0.26066818033014844,3059877632
DRCSYSTEMS.NS,-0.0017063376254781051,-0.09255526550573308,3300099840
DREAMFOLKS.NS,0.0001305077106029719,0.0020474021043497127,11575577600
DREDGECORP.NS,-0.08399281224787132,-0.08895413909860853,14290152448
DRREDDY.NS,0.02970391286282826,0.15037342119714442,906386079744
DSSL.NS,0.014324720995042771,0.3162772219003831,12230922240
DTIL.NS,0.16182133176199187,0.04392336032779559,1849651456
DUCON.NS,0.051887527195692534,0.07980364163099633,1708854016
DVL.NS,0.00640439845915834,0.02425896983333558,11245552640
DWARKESH.NS,0.1299300701585353,0.22092963387719683,6681247744
DYCL.NS,0.01651886764969087,0.15201914479987103,12635580416
DYNAMATECH.NS,0.01639445299066257,0.08703158322331675,39987900416
DYNPRO.NS,0.08324981514488047,0.15617309469478446,3299118848
E2E.NS,-0.0004025178477425938,-0.03842014215736771,26839730176
EASEMYTRIP.NS,0.021244956064575927,0.4661318545239185,41323970560
ECLERX.NS,0.034664172037587156,0.23275993204648987,117393440768
ECOSMOBLTY.NS,0.00615304096096248,0.10224004954948313,11177399296
EDELWEISS.NS,0.03458151737537443,0.006152964712129274,71936114688
EICHERMOT.NS,0.01305677437843582,0.15212660731948566,1388709150720
EIDPARRY.NS,0.12895971561655242,0.23358510792524703,131200163840
EIEL.NS,0.003927890493662216,0.30856476574093705,35272753152
EIFFL.NS,0.008423087433314352,0.056041784302653865,4385136128
EIHAHOTELS.NS,-0.01714790485938666,-0.10568885169742176,21406920704
EIHOTEL.NS,-0.018832511366140666,-0.11366890206680741,220096856064
EIMCOELECO.NS,0.017233742650862038,0.04279254491382912,8470289408
EKC.NS,0.11833712680813312,0.23962410454048194,12915335168
ELDEHSG.NS,0.1269040874723643,0.2671144836792538,6972845056
ELECON.NS,0.014744806440891772,0.12228240239528182,93303447552
ELECTCAST.NS,0.01687180349042549,0.02490771554668596,55691452416
ELECTHERM.NS,0.030775050505496383,-7.728236184708554,11723375616
ELGIEQUIP.NS,0.012210026464044543,0.16326083647202674,132768088064
ELGIRUBCO.NS,0.03232055470150517,0.06667511627817657,3038034944
ELIN.NS,0.07493883276851324,0.1843626713039867,6489960960
EMAMILTD.NS,0.022741133204513323,0.3199709615291924,255199330304
EMAMIPAP.NS,0.13549490045445228,0.18370116898137084,5216497664
EMAMIREAL.NS,0.11311377105720948,0.6404979472917495,4723675648
EMBDL.NS,0.02329870678599783,0.07462645664204896,120666570752
EMCURE.NS,0.04942574177021683,0.29290181485699224,177630855168
EMIL.NS,0.028268924697022045,0.15623388203161054,43605213184
EMKAY.NS,0.003920941730597152,0.0038895114414888143,5253839872
EMMBI.NS,0.06620535155278343,0.08829270962562942,1568962816
EMSLIMITED.NS,0.02856112322487107,0.3159143660679884,35003838464
EMUDHRA.NS,0.004789902247388927,0.20318924818518708,66414981120
ENDURANCE.NS,0.025921989296737974,0.1640011092959698,253320019968
ENERGYDEV.NS,0.03670502597218772,0.03374764067355164,865583616
ENGINERSIN.NS,0.041099101698175405,0.20382901774448955,88246206464
ENIL.NS,-0.16897101350132365,-0.13565158550327872,6081055744
ENTERO.NS,0.0010741925639819801,0.010175155142657806,49885929472
EPACK.NS,0.009938685686312536,0.21978898784132966,33444741120
EPIGRAL.NS,0.024731781686840357,0.18088820521856955,72121466880
EPL.NS,0.05826317501048222,0.16494661126747978,59309641728
EQUIPPP.NS,-0.0036417569241502697,-0.3712046880008876,1904164608
EQUITASBNK.NS,0.28674025998775415,0.08328552069124136,62703448064
ERIS.NS,0.022873119885796205,0.23761083887090498,173560184832
ESABINDIA.NS,0.012104623167090862,0.3041370758651787,67018813440
ESAFSFB.NS,0.6863779648385726,0.0836963525525321,13426873344
ESCORTS.NS,0.03476740745133104,0.22478719217145018,335561129984
ESSARSHPNG.NS,-0.026464640008360532,0.04766266210971607,4873955840
ESSENTIA.NS,-0.0012884845572545772,0.011343262983351546,2370271744
ESTER.NS,0.1671551162029486,0.30153990898508404,10142418944
ETHOSLTD.NS,0.003893465628306704,0.09640729608787947,59588272128
EUREKAFORB.NS,-0.00014586497487042394,-8.864881693648817,97590812672
EUROTEXIND.NS,-0.2570444451411686,-1.783055298115539,118210608
EVEREADY.NS,-0.18183863466617264,-0.8670026978137575,20032618496
EVERESTIND.NS,0.14862819201131316,0.1770703828991625,6823299072
EXCEL.NS,0.009305414419479303,0.005346257108287495,1001596992
EXCELINDUS.NS,0.08055625843658391,0.10756215467802978,13072058368
EXICOM.NS,0.01310630463183187,0.07969299235705762,17782347776
EXIDEIND.NS,0.034044492319346406,0.043162090753403146,300389990400
EXPLEOSOL.NS,0.06283507771754172,0.33168435025928505,11972493312
EXXARO.NS,0.08787857601704645,0.17810973598692909,2711310592
FACT.NS,0.015018430225555435,1.0990406943087248,378599866368
FAIRCHEMOR.NS,0.054656460752211505,0.3009001180719344,10874404864
FAZE3Q.NS,0.03671282537207304,0.1599307403184256,9309196288
FCL.NS,0.022996164693544586,0.2578775164272611,24568815616
FCSSOFT.NS,-0.02049405344092695,-0.028590396214505983,4308065792
FDC.NS,0.06050958436906583,0.2227896612422902,64692027392
FEDERALBNK.NS,0.12552193670072137,0.031107946729870686,468373700608
FEDFINA.NS,0.00033096893765945004,0.00022189545566054052,32057389056
FEL.NS,-0.05908166674348316,-0.05855343158713945,281754016
FELDVR.NS,-0.05908487350089376,-0.05855343158713945,277883584
FIBERWEB.NS,0.16895914347790628,0.1024996589376321,1129618560
FIEMIND.NS,0.0225230807154124,0.11624565441073505,34214426624
FILATEX.NS,0.1234608445787327,0.18886232926845717,15774607360
FILATFASH.NS,0.00040445041325656394,0.0022406715327588124,4162226688
FINCABLES.NS,0.04833855002840751,0.1737667575441618,130846965760
FINEORG.NS,0.014168703158516273,0.21118256934456506,119826948096
FINOPB.NS,0.006054606254240513,0.012460749389628802,17694461952
FINPIPE.NS,0.09061159940884364,0.2977407288278951,108606849024
FIRSTCRY.NS,0.007346219456928652,0.030457497920217652,155051065344
FIVESTAR.NS,0.000686042286944268,0.003856837747200051,196839178240
FLAIR.NS,0.005206845792667545,0.0338992453106128,24447844352
FLEXITUFF.NS,-0.012878908794514872,-0.05646717553498777,958974784
FLFL.NS,-0.2063511728082276,-0.22724138964659332,292573760
FLUOROCHEM.NS,0.014006045653058276,0.1404452687059963,403349274624
FMGOETZE.NS,0.006112413857222475,0.01035977981747142,18660521984
FMNL.NS,-0.06085227423920854,-0.056391826141589,916943296
FOCUS.NS,-0.0023957634650398157,-0.042027801372263536,6292727296
FOODSIN.NS,0.024241799344785417,0.09212387402249883,5892255744
FORCEMOT.NS,-0.01274448546330974,-0.06261686196539616,110067351552
FORTIS.NS,0.00390724311312204,0.01932999047537456,478152654848
FOSECOIND.NS,0.021816073845483352,0.20698942327033418,21349935104
FSC.NS,-0.10488274057786799,-0.07216792931698539,80745808
FSL.NS,0.02148624421048262,0.1412030190114645,214565978112
FUSION.NS,0.015302059551046032,0.004557409012131716,13747822592
GABRIEL.NS,0.011336616058661616,0.11425231779926431,74477182976
GAEL.NS,0.08459444833090406,0.26439583913810716,53123276800
GAIL.NS,0.06714016135635038,0.11470126886042274,1112266375168
GALAPREC.NS,0.007301042825001422,0.08611259565855156,9807780864
GALAXYSURF.NS,0.04932634449635767,0.26866893338370484,75777548288
GALLANTT.NS,0.020938768642783535,0.10269177015223555,95414575104
GANDHAR.NS,0.14935287766608313,0.5023289924877604,13358904320
GANDHITUBE.NS,0.06216393839848704,0.26247404370304506,7671104000
GANECOS.NS,0.01678482596656965,0.1126365322739056,37562974208
GANESHBE.NS,0.06738702538037755,0.20133382609864264,8405521408
GANESHHOUC.NS,-0.004782466620597796,-0.04873916358399458,81831936000
GANGAFORGE.NS,0.011873715908148933,0.05405707889425195,637613440
GANGESSECU.NS,0.09498284552244504,0.03441642070509341,1373908096
GARFIBRES.NS,0.027098569703587674,0.2510195410581063,78611800064
GARUDA.NS,0.028671834381465165,0.5207056559226085,9271605248
GATECH.NS,0.007243055698641739,0.04551617273267946,520276960
GATECHDVR.NS,0.006955412755013928,0.04551617273267946,541793152
GATEWAY.NS,0.05392249080980722,0.09312581432900496,29682104320
GAYAHWS.NS,0.021030074683623563,0.14413458978749222,330719744
GAYAPROJ.NS,0.14929353945061102,0.1398258332043331,1215929088
GEECEE.NS,0.020479324894875334,0.03298292609150703,7965792256
GEEKAYWIRE.NS,0.031163550003878132,0.16611598496069271,3855742720
GENCON.NS,0.04413331806940577,0.04851099250532717,1644051840
GENESYS.NS,-0.022964326415090646,-0.18910105837046257,21893199872
GENSOL.NS,0.008986680939734273,0.12578910451250877,5969637376
GENUSPAPER.NS,0.026087586952526366,0.03430076545250587,4713119744
GENUSPOWER.NS,0.015640897720881092,0.1220444756828602,73543688192
GEOJITFSL.NS,0.02419864831479145,0.08572348769058709,19017549824
GEPIL.NS,0.09360812786337831,0.1391462109557889,15247659008
GESHIP.NS,0.07967242304075692,0.09819399312534044,124621324288
GFLLIMITED.NS,-0.43234745428804816,-0.07293514440610573,5646796288
GHCL.NS,0.07720072930706567,0.1475845643073666,56097947648
GHCLTEXTIL.NS,-1.4397265682358707e-05,-inf,6945763328
GICHSGFIN.NS,-0.0016679391718786853,-0.00012981290163626073,8813271040
GICRE.NS,-0.0009338350555228971,-0.0005572485752415096,675954491392
GILLANDERS.NS,0.04084408649303483,0.05116075569439705,2167737344
GILLETTE.NS,0.017292793280115397,0.5006853022816535,253024075776
GINNIFILA.NS,0.21674205121693532,0.29266251188634795,1749831424
GIPCL.NS,0.10603143207047651,0.07971531517010866,26242369536
GKWLIMITED.NS,0.03173199236400107,0.09275695601177648,10023719936
GLAND.NS,0.0585709394507454,0.2235662952151848,233261547520
GLAXO.NS,0.010581079333406341,0.25994577364596466,436101873664
GLENMARK.NS,0.03896277529545757,0.1522104475707418,406971514880
GLOBALE.NS,-0.013111806789531952,-0.022126553090235614,192439840
GLOBALVECT.NS,-0.04260852099425988,-0.09401842274105073,3403539968
GLOBE.NS,0.04291000686792171,0.13553021775632085,948464704
GLOBUSSPR.NS,0.07259859834354497,0.2905733501385746,28928493568
GLOSTERLTD.NS,0.10027542843739813,0.05879833443152815,6076814336
GMDCLTD.NS,-0.042705805083934296,-0.07449877625340422,83204694016
GMMPFAUDLR.NS,0.015177394866429637,0.04738583471970391,46215913472
GMRAIRPORT.NS,0.0019639620703252986,0.006544295877743813,868481630208
GMRP&UI.NS,-0.038854792396129975,-0.10938664928996202,77219971072
GNA.NS,0.07346128280873046,0.17482804386332326,12181614592
GNFC.NS,0.14266383058601922,0.1302178604044709,69094596608
GOACARBON.NS,-0.0014277992141570187,-0.00793853396328428,3937696768
GOCLCORP.NS,0.05959182997298331,0.05970282905351989,12645386240
GOCOLORS.NS,0.0044318713232452765,0.034704511415292426,37146836992
GODAVARIB.NS,0.05956866991430343,0.10577108381972958,8310982144
GODFRYPHLP.NS,0.015573144105700236,0.1760847329305054,328836448256
GODHA.NS,-0.000461108792609054,-0.0009998132644486633,486355200
GODIGIT.NS,-0.0002956772091707361,-0.0015933853158197708,257442906112
GODREJAGRO.NS,0.034573721703723255,0.17626666572335165,134374711296
GODREJCP.NS,0.01812443569680347,0.21447345209926352,1187350708224
GODREJIND.NS,0.021707820275688964,0.057729908982199755,354252685312
GODREJPROP.NS,0.00013821478593198494,0.0009095235130820502,580428693504
GOENKA.NS,-0.00629897421822218,-0.005478221344570122,301016800
GOKEX.NS,0.008991473439764459,0.13774600538710802,56605036544
GOKUL.NS,0.05875600903002304,0.1402817486542493,4083543808
GOKULAGRO.NS,0.02937014054993749,0.26106355401184905,33197176832
GOLDENTOBC.NS,0.1883003593648094,-0.05824003499178164,622350912
GOLDIAM.NS,0.03243009071483123,0.2015208441757881,30746279936
GOLDTECH.NS,1.1626308061968483e-05,4.0798841312906715e-05,1738236544
GOODLUCK.NS,0.03369743643306708,0.16478354291384398,21474820096
GOPAL.NS,0.010711976760880107,0.15538904314530955,32943826944
GOYALALUM.NS,0.0033129053756823464,0.02600975717345662,1151855232
GPIL.NS,0.08419187232323443,0.3442169863722015,116494794752
GPPL.NS,0.0517182469416417,0.1384268444608499,64568246272
GPTHEALTH.NS,0.02793959710445657,0.16191061209256033,13696586752
GPTINFRA.NS,0.03601137964478652,0.21152615190308188,15765103616
GRANULES.NS,0.06342618581721834,0.2849928334743177,106071891968
GRAPHITE.NS,0.005520826267991543,0.010490286731630143,88202493952
GRASIM.NS,0.048111433069840955,0.05372263913808488,1647036071936
GRAVITA.NS,0.007939017687513839,0.27712156469999116,116005625856
GREAVESCOT.NS,-0.0016896632654846615,-0.008290330767278573,42147905536
GREENLAM.NS,0.019374948574460874,0.1537029070342442,55349657600
GREENPANEL.NS,0.04068204371422491,0.10966667878303224,26812588032
GREENPLY.NS,0.027707525778842588,0.18435107320566255,32939331584
GREENPOWER.NS,0.03129757816883123,0.05196154366294151,13641879552
GRINDWELL.NS,0.018699921059575464,0.22434261499440195,171527421952
GRINFRA.NS,0.1201103206371468,0.2140654123846225,97332994048
GRMOVER.NS,0.03404131466351686,0.4973852369032224,18215999488
GROBTEA.NS,0.26629962505780846,0.3655105883672461,1040575936
GRPLTD.NS,0.0031981550064041804,0.030486608845240574,15067132928
GRSE.NS,0.011910746848943632,0.16829539034295443,174519975936
GRWRHITECH.NS,0.03568226701271093,0.12161596195532744,56592740352
GSFC.NS,0.08664807649117681,0.05662405764434863,68209750016
GSLSU.NS,0.08041028696886052,0.34923806202938434,4281784320
GSPL.NS,0.17667515971961126,0.2841289455558309,161476558848
GSS.NS,-0.016257422899018225,-0.011849133977545145,914592960
GTECJAINX.NS,-0.11435887338209579,-0.45065860355876197,314333728
GTL.NS,0.013372032646824827,-0.01330119019521899,1244219136
GTLINFRA.NS,-0.09219237972680425,0.92961172474987,18701287424
GTPL.NS,0.23909562549864144,0.29098755284730166,11838980096
GUFICBIO.NS,0.02187384726428686,0.30419275774895294,31209322496
GUJALKALI.NS,0.05433740810675532,0.03786647405452032,44172292096
GUJAPOLLO.NS,0.17219807097462705,0.15603720395594084,4223685888
GUJGASLTD.NS,0.06587331917567484,0.29145073974715263,268366905344
GUJTHEM.NS,0.015423104128073302,0.5752397096703836,27010269184
GULFOILLUB.NS,0.05854835130332778,0.3180058384278079,51360391168
GULFPETRO.NS,0.09229843016378211,0.11605741456470808,1921092224
GULPOLY.NS,0.08909142069767961,0.2494573064074218,11442989056
GVKPIL.NS,0.013438313548016799,-0.05794794063443944,5225852416
GVPTECH.NS,0.0003226224289491155,0.0003113247110631983,1529274240
GVT&D.NS,0.004446863375650626,0.11066705366645084,331721703424
HAL.NS,0.017409878955396165,0.1723916776562337,2680583880704
HAPPSTMNDS.NS,0.023072037403239522,0.29888363704210463,82248105984
HAPPYFORGE.NS,0.017540029037237743,0.1844298132072324,71605223424
HARDWYN.NS,0.00404397372755634,0.1916517143244569,5610182656
HARIOMPIPE.NS,0.024532677217226125,0.2629303433901135,10836527104
HARRMALAYA.NS,0.11783224003265265,0.2522256970485988,3551926528
HARSHA.NS,0.024191779263625868,0.15877464174001601,32853262336
HATHWAY.NS,0.14879802275279747,0.0787018416727493,22055446528
HATSUN.NS,0.024199895100780782,0.28750522586996685,195550478336
HAVELLS.NS,0.016492142256920053,0.24860244152970923,913044602880
HAVISHA.NS,-0.04929523258413578,-0.10463792585202382,618817728
HBLENGINE.NS,0.0020978492500417774,0.034442092534698765,133599977472
HBSL.NS,-0.00032973993990370994,-0.0022212405544833253,576099456
HCC.NS,0.010000249094470486,0.04324526607289873,45320241152
HCG.NS,-0.014458369677114129,-0.07537219006767208,72385011712
HCL-INSYS.NS,-0.16256258401696796,0.8154388714733543,3976856576
HCLTECH.NS,0.04357899566954659,0.23584891950414905,3724181766144
HDFCAMC.NS,0.0002961272454557613,0.0677582152893273,797967777792
HDFCBANK.NS,0.05083068587055404,0.04230101080437532,13450270998528
HDFCLIFE.NS,-0.0005007066577855529,-0.00041245773381356923,1433523978240
HDIL.NS,-0.004114564273275704,0.005379672486347932,1412531968
HEADSUP.NS,-0.07936759663510827,-0.07742074423696418,252973056
HECPROJECT.NS,0.011399897710997819,0.028553299492385786,874521152
HEG.NS,-0.0013394366235072275,-0.0033708173833558552,87833935872
HEIDELBERG.NS,0.10753441284014983,0.22804696457940968,42113757184
HEMIPROP.NS,-0.0027220700771525452,-0.021178228918959954,32771033088
HERANBA.NS,0.24063576140688284,0.39351103286471434,9122763776
HERCULES.NS,0.01811180147819249,0.018710877918063747,5312352768
HERITGFOOD.NS,0.06033990329807154,0.32968030946068067,36171878400
HEROMOTOCO.NS,0.05498460833815981,0.23480191133323208,705418821632
HESTERBIO.NS,0.037311100048663906,0.16061690159372918,14161071104
HEUBACHIND.NS,0.2367596542489551,0.7500114116929912,13561711616
HEXATRADEX.NS,-5.816919052908537e-07,-2.0937307420391125e-06,10314738688
HEXT.NS,0.024696373925372248,0.2509568631834383,398739079168
HFCL.NS,0.03722951547731178,0.19452095351737378,107241390080
HGINFRA.NS,0.051898131221138184,0.2196745631358748,66122584064
HGS.NS,-0.029274651515586142,-0.02558406297203629,21188542464
HIKAL.NS,0.044029916630953764,0.18971932491533586,48112050176
HIL.NS,0.18802791640823127,0.22538003350171196,13951796224
HILTON.NS,-0.09377579805497675,-0.3284593507259146,1590032896
HIMATSEIDE.NS,0.03153748132059092,0.04202733442919001,17105940480
HINDALCO.NS,0.06708767096461643,0.08117216428424771,1247257821184
HINDCOMPOS.NS,0.03928011871939601,0.02702125730996155,6036090368
HINDCON.NS,0.0425257766003446,0.18239093081587107,1575134848
HINDCOPPER.NS,0.005524835936960817,0.05493572897951432,181800517632
HINDMOTORS.NS,0.013343970612186565,-0.27259907106723763,4630052864
HINDOILEXP.NS,0.02437716090515348,0.05725095685219847,21567799296
HINDPETRO.NS,0.12795373194053894,0.2109361282284969,750694891520
HINDUNILVR.NS,0.02032088349443646,0.1859888299163978,5285167497216
HINDWAREAP.NS,0.06662517009940054,0.26604417774107403,15948022784
HINDZINC.NS,0.06110413117354821,0.2886317402446435,1719051485184
HIRECT.NS,0.01036884906383408,0.13797924059540614,14669817856
HISARMETAL.NS,0.07399757598296919,0.22612218518018135,1052838016
HITECH.NS,0.02636632749069649,0.17513941401031352,19305175040
HITECHCORP.NS,0.08965863930265953,0.15546097038285484,3034087424
HITECHGEAR.NS,0.03633813942791693,0.08014546334308634,10826762240
HLEGLAS.NS,0.04841755573444375,0.44454640453736677,17218482176
HLVLTD.NS,-0.03990620668232774,-0.07281223646177708,7884406272
HMAAGRO.NS,0.06194877114934019,0.3816069524860713,15055892480
HMT.NS,-0.0039902027900734485,0.005175669924613202,16857842688
HMVL.NS,0.14917866658877088,0.057012920150040454,5567276032
HNDFDS.NS,0.010616203824984325,0.1515178689999277,64807440384
HOMEFIRST.NS,0.0022181909593909682,0.00637428337167049,90073399296
HONASA.NS,-0.18279538340408583,-6.308713700856453,72307924992
HONAUT.NS,0.021664328666023462,0.233121708929305,289712046080
HONDAPOWER.NS,0.035312491145826144,0.10932253604582264,19597408256
HOVS.NS,0.06270484767250022,0.03447609315626287,559721792
HPAL.NS,0.030623585987159654,0.6877628333658641,4645185024
HPIL.NS,0.028798162379109607,0.10443201451385267,1326452224
HPL.NS,0.02264066235590032,0.08385257433462123,25636610048
HSCL.NS,0.004519246951798399,0.04905659100084353,204897746944
HTMEDIA.NS,-0.047239647130715365,-0.01974524631084355,3730021888
HUBTOWN.NS,-0.007639794019029063,-0.014478173456390426,25665771520
HUDCO.NS,0.06253795148773245,0.03737048367109037,390150291456
HUHTAMAKI.NS,-0.0027183532203895206,-0.004812427026752627,13627927552
HYBRIDFIN.NS,0.025185273018319795,0.04802061902285727,337340000
HYUNDAI.NS,0.022840037175283247,0.1537890312381811,1286414794752
ICDSLTD.NS,0.020743409200766075,0.054487227377092454,526522432
ICEMAKE.NS,0.0054223315096287965,0.11421813411949583,12880968704
ICICIBANK.NS,0.050713611705599376,0.03187828680262407,9169841160192
ICICIGI.NS,-0.0008616753689783618,-0.0022747415074589115,864467091456
ICICIPRULI.NS,-0.00024403974647593796,-9.017710670911298e-05,776062107648
ICIL.NS,0.06544330323815112,0.2562725707844209,49422917632
ICRA.NS,0.007094864825254834,0.22834200011574082,50608857088
IDBI.NS,0.10818412453504006,0.03250474198216776,790731554816
IDEA.NS,-0.10520837336163923,-0.1948816039907177,525452509184
IDEAFORGE.NS,-0.009189156607067553,-0.1350269530935715,14133028864
IDFCFIRSTB.NS,0.17849518321383176,0.04967916378775104,413626007552
IEL.NS,-0.003232937180106877,-0.0036663104756991783,3383193344
IEX.NS,0.00012942774836551097,0.003233277097275885,154619084800
IFBAGRO.NS,0.17625329044244334,0.12566546171541243,4247907328
IFBIND.NS,0.025374463162055848,0.12665835240049886,48885932032
IFCI.NS,0.005576085335330668,0.003517036841453091,108929466368
IFGLEXPOR.NS,0.10438644736711429,0.13284071452687982,13032030208
IGARASHI.NS,0.02727844431584648,0.08027403561010446,13265723392
IGIL.NS,0.015164497353660284,0.9031887977996763,156982116352
IGL.NS,0.05436641611294579,0.21372151664675945,263398785024
IGPL.NS,0.18322350932504844,0.26467301297043927,13070050304
IIFL.NS,0.2011253188522166,0.07532338940648403,138992943104
IIFLCAPS.NS,0.006731824704065267,0.01631747602454105,62806151168
IITL.NS,0.017622734223152903,0.0839226491616434,4590934016
IKIO.NS,0.02400393446408309,0.40898369208284385,17658640384
IKS.NS,0.012268614949180058,0.39018873279409677,224926318592
IL&FSENGG.NS,-0.08238970541448047,0.11080946921275857,4989489152
IMAGICAA.NS,-0.022795754688647325,0.17242473318541793,35951693824
IMFA.NS,0.07341302472392955,0.1580874183369628,32043876352
IMPAL.NS,0.056875458643084825,0.04309916100988833,12026352640
IMPEXFERRO.NS,-0.02694169311060782,0.06078861355347798,172373664
INCREDIBLE.NS,0.04938572049284634,0.06585381250969236,1534907520
INDBANK.NS,0.010814449343850037,0.060807272452377624,1251206656
INDGN.NS,0.021358988914591957,0.6822502483523022,127506448384
INDHOTEL.NS,-0.00396874028943459,-0.05215858207866054,1071355854848
INDIACEM.NS,0.05027117568899456,0.06757534581326682,85530886144
INDIAGLYCO.NS,0.04039036614613749,0.08158492763908311,36164435968
INDIAMART.NS,0.0342019764751366,0.20100478026903099,115554410496
INDIANB.NS,0.21564684860861139,0.026623968942826096,726617620480
INDIANCARD.NS,-0.000696780906909209,-0.0010124595549853975,1410956672
INDIANHUME.NS,0.04888816379785643,0.17313405934323925,19070812160
INDIASHLTR.NS,0.002003819921938483,0.011245489143985944,87103635456
INDIGO.NS,-0.016549889045020204,-0.15236398061113848,1927748517888
